date,min,max,pm25,q1,q3,stdev,count
2020-12-07T00:00:00.000Z,1.1,6.33,3.47,2.5,4.38,1.201,293
2020-12-08T00:00:00.000Z,1.6,4.63,3.23,2.4,3.6,0.734,283
2020-12-09T00:00:00.000Z,1.83,4.59,3.33,2.85,3.7,0.578,253
2020-12-10T00:00:00.000Z,1.5,8.47,3.03,2.47,4.83,1.941,262
2020-12-11T00:00:00.000Z,2.5,11.57,4.63,4.09,5.09,0.824,313
2020-12-12T00:00:00.000Z,4.37,10.02,7.13,5.77,7.73,1.189,314
2020-12-13T00:00:00.000Z,2.1,10.5,7.23,5.5,7.93,1.966,302
2020-12-14T00:00:00.000Z,1.53,5.37,3.2,2.6,3.9,0.817,285
2020-12-15T00:00:00.000Z,0.2,5.8,1.93,1.1,2.57,1.348,306
2020-12-16T00:00:00.000Z,0.03,2.33,0.5,0.2,1.03,0.576,304
2020-12-17T00:00:00.000Z,0.77,6.43,3,2.1,3.7,1.18,274
2020-12-18T00:00:00.000Z,0.23,9.69,2.29,1.1,2.9,1.364,303
2020-12-19T00:00:00.000Z,0,8.47,2.15,0.97,3.85,1.808,284
2020-12-20T00:00:00.000Z,0.5,5.53,1.83,1.33,2.45,0.933,300
2020-12-21T00:00:00.000Z,0.9,6.5,3.93,3.1,4.72,1.334,296
2020-12-22T00:00:00.000Z,1.1,3.83,2,1.73,2.4,0.468,282
2020-12-23T00:00:00.000Z,0,3.5,0.3,0.2,0.5,0.635,300
2020-12-24T00:00:00.000Z,0,1.8,0.37,0.1,0.63,0.356,282
2020-12-25T00:00:00.000Z,0.3,2.63,1.37,0.73,1.8,0.622,306
2020-12-26T00:00:00.000Z,0.5,3.4,2,1.67,2.5,0.551,290
2020-12-27T00:00:00.000Z,0.1,6.33,0.7,0.4,1.4,1.307,300
2020-12-28T00:00:00.000Z,1.7,3.93,2.57,2.29,3,0.481,292
2020-12-29T00:00:00.000Z,0.8,2.8,1.9,1.6,2.13,0.387,284
2020-12-30T00:00:00.000Z,1,5.5,2.2,1.8,2.95,0.701,293
2020-12-31T00:00:00.000Z,1.7,25.8,3.6,3.1,6.57,3.187,306
2021-01-01T00:00:00.000Z,1.1,15.63,2.54,1.9,3.59,1.822,288
2021-01-02T00:00:00.000Z,0.53,4.43,1.47,1.2,1.73,0.48,271
2021-01-03T00:00:00.000Z,0.17,3.8,0.6,0.4,1.03,0.779,250
2021-01-04T00:00:00.000Z,0,5.6,1.1,0.43,2.02,1.111,243
2021-01-05T00:00:00.000Z,0.1,4.53,0.97,0.5,2,0.99,261
2021-01-06T00:00:00.000Z,1.2,4.07,1.93,1.69,2.49,0.643,244
2021-01-07T00:00:00.000Z,1.2,3.8,2.17,1.77,2.6,0.53,262
2021-01-08T00:00:00.000Z,0.8,1.87,1.32,1.2,1.43,0.214,144
2021-01-17T00:00:00.000Z,0.3,4.3,1.07,0.9,1.3,0.637,99
2021-01-18T00:00:00.000Z,0,1.4,0.3,0.1,0.43,0.314,229
2021-01-19T00:00:00.000Z,0,1.12,0.4,0.3,0.6,0.227,179
2021-01-20T00:00:00.000Z,0.3,2.17,0.9,0.7,1.2,0.343,260
2021-01-21T00:00:00.000Z,0.37,3.83,1.33,1,1.65,0.547,201
2021-01-22T00:00:00.000Z,1.83,9.57,5.87,4.62,8,1.927,256
2021-01-23T00:00:00.000Z,0.2,6.2,2.29,1.97,2.8,1.199,255
2021-01-24T00:00:00.000Z,0.9,2.67,1.49,1.3,1.73,0.348,280
2021-01-25T00:00:00.000Z,0.3,2.7,1,0.6,1.93,0.698,242
2021-01-26T00:00:00.000Z,0.4,1.67,0.8,0.67,1,0.235,257
2021-01-27T00:00:00.000Z,0.8,2.43,1.63,1.4,1.8,0.308,225
2021-01-28T00:00:00.000Z,1.4,4.3,2.23,1.9,2.6,0.489,281
2021-01-29T00:00:00.000Z,0.27,2.97,1.1,0.83,1.43,0.496,222
2021-01-30T00:00:00.000Z,0.03,1.9,0.9,0.7,1.03,0.305,255
2021-01-31T00:00:00.000Z,0.3,2.97,0.97,0.77,1.2,0.442,271
2021-02-01T00:00:00.000Z,0.13,3.43,0.7,0.5,1.3,0.685,217
2021-02-02T00:00:00.000Z,0.2,3.13,1.37,0.83,1.8,0.6,237
2021-02-03T00:00:00.000Z,0.3,2.5,1.2,0.9,1.47,0.455,148
2021-02-04T00:00:00.000Z,0.2,3.13,1.1,0.45,2.23,0.9,265
2021-02-05T00:00:00.000Z,0.3,3.13,2.02,1.29,2.37,0.722,233
2021-02-06T00:00:00.000Z,0,1.17,0.3,0.2,0.4,0.166,240
2021-02-07T00:00:00.000Z,0,0.93,0.17,0.1,0.27,0.161,238
2021-02-08T00:00:00.000Z,0,1.2,0.3,0.17,0.4,0.199,258
2021-02-09T00:00:00.000Z,0,1.4,0.5,0.3,0.63,0.282,237
2021-02-10T00:00:00.000Z,0,1.7,0.37,0.2,0.7,0.396,243
2021-02-11T00:00:00.000Z,0,1.43,0.4,0.2,0.69,0.3,225
2021-02-12T00:00:00.000Z,0,1.47,0.56,0.4,0.75,0.278,264
2021-02-13T00:00:00.000Z,0.03,2.29,0.4,0.23,0.67,0.451,248
2021-02-14T00:00:00.000Z,0,5.4,0.2,0.1,0.67,0.964,240
2021-02-15T00:00:00.000Z,0.03,2.06,0.47,0.3,0.9,0.508,245
2021-02-16T00:00:00.000Z,0,1.2,0.63,0.2,0.9,0.385,235
2021-02-17T00:00:00.000Z,0.33,3.7,1.2,0.8,1.77,0.619,233
2021-02-18T00:00:00.000Z,0.77,3.57,1.83,1.47,2.29,0.574,269
2021-02-19T00:00:00.000Z,0.93,6.5,2.4,1.7,2.97,1.197,230
2021-02-20T00:00:00.000Z,4.2,13.97,6.63,5.9,7.9,2.256,248
2021-02-21T00:00:00.000Z,1.2,5.8,2.17,1.97,2.4,0.849,259
2021-02-22T00:00:00.000Z,1.93,4.17,2.73,2.4,3.23,0.53,211
2021-02-23T00:00:00.000Z,2.67,14.63,6.52,3.7,8.69,3.148,230
2021-02-24T00:00:00.000Z,1.2,15,5,3.89,7,3.166,237
2021-02-25T00:00:00.000Z,0.2,35.17,2.29,1.54,3.12,2.592,232
2021-02-26T00:00:00.000Z,0,3.7,0.2,0.1,0.7,0.802,224
2021-02-27T00:00:00.000Z,0,2.27,0.2,0.1,0.37,0.359,258
2021-02-28T00:00:00.000Z,0,1.27,0.1,0,0.2,0.158,256
2021-03-01T00:00:00.000Z,0,1.83,0.28,0.1,0.9,0.453,238
2021-03-02T00:00:00.000Z,0.1,1.12,0.5,0.4,0.7,0.183,250
2021-03-03T00:00:00.000Z,0,1.33,0.3,0.17,0.6,0.275,226
2021-03-04T00:00:00.000Z,0,3.3,0.3,0.2,0.4,0.415,232
2021-03-05T00:00:00.000Z,0,2.13,0.4,0.3,0.7,0.349,249
2021-03-06T00:00:00.000Z,0,1.17,0.1,0.07,0.3,0.206,236
2021-03-07T00:00:00.000Z,0,0.9,0.3,0.1,0.43,0.199,268
2021-03-08T00:00:00.000Z,0.2,2.5,0.5,0.37,0.8,0.348,243
2021-03-09T00:00:00.000Z,0.23,2.5,1.3,0.9,1.77,0.531,248
2021-03-10T00:00:00.000Z,0.3,3.67,0.8,0.53,1.23,0.471,233
2021-03-11T00:00:00.000Z,1.1,11.33,1.9,1.7,2.45,2.71,241
2021-03-12T00:00:00.000Z,4.59,10.95,6.5,5.97,7.79,1.284,248
2021-03-13T00:00:00.000Z,6.37,11.1,8.27,7.83,8.8,0.815,245
2021-03-14T00:00:00.000Z,3.6,26.67,6.69,5.27,9.23,2.601,242
2021-03-15T00:00:00.000Z,0.6,6.83,2.6,1.63,5.32,1.936,213
2021-03-16T00:00:00.000Z,0.56,3.73,1.1,0.9,1.8,0.795,221
2021-03-17T00:00:00.000Z,0.43,1.9,0.97,0.8,1.1,0.231,256
2021-03-18T00:00:00.000Z,0.1,1.7,0.6,0.4,0.7,0.245,236
2021-03-19T00:00:00.000Z,0.2,1.9,0.67,0.6,0.8,0.202,228
2021-03-20T00:00:00.000Z,0,1,0.2,0.1,0.5,0.251,224
2021-03-21T00:00:00.000Z,0,2,0.2,0.1,0.33,0.299,213
2021-03-22T00:00:00.000Z,0,3.07,0.4,0.2,1.2,0.635,222
2021-03-23T00:00:00.000Z,0,2.5,0.1,0.07,0.3,0.47,302
2021-03-24T00:00:00.000Z,0.1,2,0.6,0.4,1,0.435,184
2021-03-25T00:00:00.000Z,0,2.33,0.33,0.2,0.9,0.568,208
2021-03-26T00:00:00.000Z,0.87,3.87,1.77,1.4,2.29,0.607,173
2021-03-27T00:00:00.000Z,2.57,15.7,11.17,9.73,12.2,2.833,167
2021-03-28T00:00:00.000Z,0.3,20.73,1,0.6,12.23,7.045,110
2021-03-29T00:00:00.000Z,0.2,3.33,1.2,0.6,2.2,0.903,192
2021-03-30T00:00:00.000Z,0,2.1,0.6,0.3,1.02,0.506,213
2021-03-31T00:00:00.000Z,0,1.1,0.2,0.1,0.3,0.157,195
2021-04-01T00:00:00.000Z,0,1,0.2,0.1,0.3,0.182,178
2021-04-02T00:00:00.000Z,0,5.27,0.2,0.1,0.45,0.503,200
2021-04-03T00:00:00.000Z,0,1.23,0.2,0.13,0.37,0.172,208
2021-04-04T00:00:00.000Z,0.1,2.23,0.9,0.6,1.1,0.403,197
2021-04-05T00:00:00.000Z,0,1.17,0.3,0.1,0.4,0.223,141
2021-04-06T00:00:00.000Z,0.1,1.53,0.3,0.23,0.43,0.202,234
2021-04-07T00:00:00.000Z,0,2.4,0.45,0.3,0.8,0.584,160
2021-04-08T00:00:00.000Z,0.07,2.4,0.4,0.23,0.53,0.352,187
2021-04-09T00:00:00.000Z,0,1.3,0.3,0.1,0.53,0.29,187
2021-04-10T00:00:00.000Z,0,1.93,0.2,0.1,0.3,0.23,169
2021-04-11T00:00:00.000Z,0.1,0.8,0.23,0.2,0.33,0.161,100
2021-04-12T00:00:00.000Z,0,0.8,0.1,0,0.33,0.22,78
2021-04-13T00:00:00.000Z,0,1.03,0.3,0.2,0.4,0.198,104
2021-04-14T00:00:00.000Z,0.1,2.5,0.33,0.2,0.67,0.546,127
2021-04-15T00:00:00.000Z,0.37,3.77,1.1,0.87,1.48,0.821,101
2021-04-16T00:00:00.000Z,0.2,4.4,0.8,0.6,1.14,0.718,125
2021-04-17T00:00:00.000Z,0.4,6.3,1.03,0.69,2.06,1.641,141
2021-04-18T00:00:00.000Z,0.6,5.57,1.47,1.12,1.95,0.639,133
2021-04-19T00:00:00.000Z,0.83,10.43,1.8,1.3,2.63,1.214,127
2021-04-20T00:00:00.000Z,1.2,10.43,2.1,1.73,2.6,0.969,115
2021-04-21T00:00:00.000Z,0,4.83,1.49,1.04,2.29,0.904,116
2021-04-22T00:00:00.000Z,0,1,0.17,0.1,0.25,0.149,117
2021-04-23T00:00:00.000Z,0,0.8,0.2,0.17,0.3,0.141,111
2021-04-24T00:00:00.000Z,0.1,0.7,0.2,0.1,0.27,0.103,131
2021-04-25T00:00:00.000Z,0.1,0.9,0.3,0.23,0.4,0.125,162
2021-04-26T00:00:00.000Z,0.1,2.13,0.3,0.27,0.47,0.291,134
2021-04-27T00:00:00.000Z,0.1,1.63,0.4,0.3,0.5,0.205,127
2021-04-28T00:00:00.000Z,0.2,1.43,0.63,0.5,0.87,0.253,118
2021-04-29T00:00:00.000Z,0.1,1.67,0.5,0.3,0.73,0.299,115
2021-04-30T00:00:00.000Z,0.1,4.3,0.3,0.2,1.37,1.126,106
2021-05-01T00:00:00.000Z,0,2.47,0.4,0.27,0.7,0.485,138
2021-05-02T00:00:00.000Z,0,2.33,0.6,0.2,0.93,0.444,129
2021-05-03T00:00:00.000Z,0.2,1,0.5,0.4,0.67,0.193,119
2021-05-04T00:00:00.000Z,0.1,0.9,0.5,0.4,0.6,0.144,119
2021-05-05T00:00:00.000Z,0.2,1.77,0.67,0.5,1.2,0.408,123
2021-05-06T00:00:00.000Z,0.5,2.5,1.37,1.19,1.8,0.423,113
2021-05-07T00:00:00.000Z,0.9,2.4,1.5,1.3,1.7,0.307,118
2021-05-08T00:00:00.000Z,0.3,13.43,0.8,0.6,1.1,1.353,123
2021-05-09T00:00:00.000Z,0.2,3.13,1.57,0.5,2.06,0.821,138
2021-05-10T00:00:00.000Z,2.29,8.69,4.23,2.8,6.67,1.962,127
2021-05-11T00:00:00.000Z,2.77,17.37,9.57,8.4,11,2.691,120
2021-05-12T00:00:00.000Z,3.13,11.8,5.09,4,9.17,2.651,115
2021-05-13T00:00:00.000Z,4.17,13.93,6.1,5.13,9.83,2.552,143
2021-05-14T00:00:00.000Z,0.73,6.1,1.5,1.1,1.8,0.67,130
2021-05-15T00:00:00.000Z,1.87,7.73,4.8,3.1,5.23,1.474,146
2021-05-16T00:00:00.000Z,0.7,8.13,1.9,1.4,3.63,2.211,146
2021-05-17T00:00:00.000Z,0.4,6.23,2.83,1.33,3.53,1.308,118
2021-05-18T00:00:00.000Z,0.83,5.9,2.38,1.89,2.75,0.866,112
2021-05-19T00:00:00.000Z,0.1,2.67,0.75,0.3,1.3,0.708,142
2021-05-20T00:00:00.000Z,0.07,1.1,0.2,0.1,0.3,0.155,151
2021-05-21T00:00:00.000Z,0,0.8,0.1,0.03,0.2,0.147,139
2021-05-22T00:00:00.000Z,0,0.33,0,0,0.1,0.068,122
2021-05-23T00:00:00.000Z,0,1.2,0.5,0.2,0.8,0.333,160
2021-05-24T00:00:00.000Z,0.4,1.6,0.72,0.6,0.9,0.254,142
2021-05-25T00:00:00.000Z,0.3,1.7,0.63,0.5,0.97,0.304,162
2021-05-26T00:00:00.000Z,0.4,3.07,1.1,0.72,1.62,0.674,160
2021-05-27T00:00:00.000Z,0.5,3.3,1.1,0.8,1.8,0.703,144
2021-05-28T00:00:00.000Z,0.5,4.33,1.5,0.9,2.87,1.027,156
2021-05-29T00:00:00.000Z,0.3,3.13,0.7,0.5,2.47,0.978,135
2021-05-30T00:00:00.000Z,1.3,4.7,3,2.37,3.43,0.877,163
2021-05-31T00:00:00.000Z,0.2,3.03,0.6,0.39,1,0.461,133
2021-06-01T00:00:00.000Z,0.33,5.03,1.05,0.8,1.4,0.802,166
2021-06-02T00:00:00.000Z,1.1,68.27,2.06,1.8,2.57,5.621,139
2021-06-03T00:00:00.000Z,1.6,3.13,2.29,2.1,2.47,0.256,142
2021-06-04T00:00:00.000Z,1.3,6.57,3.23,2.5,4.17,1.171,145
2021-06-05T00:00:00.000Z,3.1,8.5,5.24,4.3,6.47,1.257,158
2021-06-06T00:00:00.000Z,2.6,11.73,4.05,3.55,8.44,2.586,184
2021-06-07T00:00:00.000Z,3.73,12.37,5.82,4.76,7.95,1.919,308
2021-06-08T00:00:00.000Z,1.2,16.73,3,1.8,12,5.153,227
2021-06-09T00:00:00.000Z,1.4,9.36,2.9,2.2,5.17,2.162,254
2021-06-10T00:00:00.000Z,1.37,11.9,5.53,2.97,6.7,2.452,173
2021-06-11T00:00:00.000Z,2.47,13.57,4.93,3.79,9.86,3.243,177
2021-06-12T00:00:00.000Z,0.7,8.69,2.6,1.4,6.63,2.612,159
2021-06-13T00:00:00.000Z,0,1.63,0.4,0.2,0.7,0.32,157
2021-06-14T00:00:00.000Z,0,4.63,1.45,0.8,2.2,1.072,192
2021-06-15T00:00:00.000Z,0,3.9,0.28,0.13,0.67,0.522,190
2021-06-16T00:00:00.000Z,0.1,4.53,0.6,0.27,0.8,0.802,167
2021-06-17T00:00:00.000Z,0.1,4.5,1.47,0.62,3.4,1.373,229
2021-06-18T00:00:00.000Z,0,7.9,4.09,0.82,4.59,1.967,237
2021-06-19T00:00:00.000Z,0.2,1.3,0.53,0.4,0.8,0.239,278
2021-06-20T00:00:00.000Z,0.6,5.07,2.37,1,2.83,1.038,301
2021-06-21T00:00:00.000Z,1.83,21.37,7.83,5.37,10.7,4.189,262
2021-06-22T00:00:00.000Z,0.4,22.43,1.5,0.97,11.67,5.89,222
2021-06-23T00:00:00.000Z,0.3,1.4,0.77,0.56,1,0.263,281
2021-06-24T00:00:00.000Z,0.7,5.47,1.6,1.3,1.97,1.119,253
2021-06-25T00:00:00.000Z,0.73,10.47,1.6,1.3,4.93,2.001,290
2021-06-26T00:00:00.000Z,1.17,13.77,2.5,1.9,3.1,1.122,303
2021-06-27T00:00:00.000Z,0.4,4.7,1.9,0.93,3.07,1.098,302
2021-06-28T00:00:00.000Z,1.23,3.87,2.2,2,2.8,0.545,275
2021-06-29T00:00:00.000Z,1.4,9.33,5.67,3.4,8,2.504,306
2021-06-30T00:00:00.000Z,0.13,3,0.5,0.4,0.6,0.318,280
2021-07-01T00:00:00.000Z,0.13,1.63,0.4,0.37,0.6,0.26,257
2021-07-02T00:00:00.000Z,0.6,55.5,1.63,1.4,1.9,3.934,249
2021-07-03T00:00:00.000Z,1.6,6.5,2.73,2.27,3.03,0.982,327
2021-07-04T00:00:00.000Z,2.29,8.73,4.13,3.53,6.07,1.452,307
2021-07-05T00:00:00.000Z,2.73,7.67,4.25,3.7,5.7,1.293,254
2021-07-06T00:00:00.000Z,4.59,12.3,6.63,5.8,7.5,1.252,295
2021-07-07T00:00:00.000Z,5.47,14.57,9.19,7.17,10.18,2.052,264
2021-07-08T00:00:00.000Z,1.6,17.47,3.4,2.4,8.86,4.639,281
2021-07-09T00:00:00.000Z,0.5,3.6,1.59,0.8,2.1,0.736,328
2021-07-10T00:00:00.000Z,0.5,6.1,1.8,1.17,2.2,1.246,317
2021-07-11T00:00:00.000Z,2.4,13.87,5.83,4.42,10.93,3.427,345
2021-07-12T00:00:00.000Z,0.53,8.17,1,0.8,1.6,1.292,253
2021-07-13T00:00:00.000Z,1.9,10.47,4.09,3.43,5.42,2.16,233
2021-07-14T00:00:00.000Z,4.4,15.2,7.85,5.73,9.4,2.281,250
2021-07-15T00:00:00.000Z,0.4,14.33,5.35,1,6.33,3.35,306
2021-07-16T00:00:00.000Z,0.53,8.6,5,4.15,5.8,1.855,260
2021-07-17T00:00:00.000Z,1.2,11.93,4.7,2.77,7.45,3.195,321
2021-07-18T00:00:00.000Z,0,11.83,0.73,0.33,1,0.815,272
2021-07-19T00:00:00.000Z,0,5.09,0.73,0.4,2.2,1.116,243
2021-07-20T00:00:00.000Z,0,2.29,0.2,0.1,0.43,0.562,258
2021-07-21T00:00:00.000Z,0,3.07,0.1,0.1,0.3,0.247,289
2021-07-22T00:00:00.000Z,0.1,4.37,0.63,0.4,1.4,1.242,239
2021-07-23T00:00:00.000Z,0,2.4,0.2,0.1,0.3,0.397,291
2021-07-24T00:00:00.000Z,0.9,3.7,1.53,1.2,2.12,0.691,289
2021-07-25T00:00:00.000Z,1.47,5.97,3.3,2.6,4.13,1.089,315
2021-07-26T00:00:00.000Z,3.9,8.93,5.34,4.65,6.32,1.125,320
2021-07-27T00:00:00.000Z,3.03,7.17,5.8,4.09,6.3,1.168,337
2021-07-28T00:00:00.000Z,5.2,9.6,7.13,6.6,7.57,0.67,343
2021-07-29T00:00:00.000Z,5.83,13.6,8.57,6.7,9.07,1.555,301
2021-07-30T00:00:00.000Z,1.9,10.33,3.14,2.6,7.2,2.46,240
2021-07-31T00:00:00.000Z,3.63,9.13,5.7,5.09,6.67,0.985,261
2021-08-01T00:00:00.000Z,0.2,8.6,2.7,0.8,5.43,2.376,251
2021-08-02T00:00:00.000Z,0,4.37,0.2,0.1,0.2,0.306,248
2021-08-03T00:00:00.000Z,0,0.73,0.27,0.17,0.4,0.143,252
2021-08-04T00:00:00.000Z,0.1,1.87,0.47,0.3,0.7,0.316,219
2021-08-05T00:00:00.000Z,0.4,2.6,1,0.7,1.2,0.331,247
2021-08-06T00:00:00.000Z,0.6,2.47,1.03,0.9,1.17,0.228,290
2021-08-07T00:00:00.000Z,0.83,2.6,1.3,1.12,1.43,0.268,296
2021-08-08T00:00:00.000Z,1.1,8.57,2.02,1.8,5.7,2.129,259
2021-08-09T00:00:00.000Z,2.4,10,4.43,4.07,5.01,1.332,213
2021-08-10T00:00:00.000Z,2.2,12.07,5.2,4.5,7.4,2.349,280
2021-08-11T00:00:00.000Z,4.09,12.1,7.33,5.43,8.63,1.977,214
2021-08-12T00:00:00.000Z,0.3,10.53,3.6,1.5,4.3,2.057,267
2021-08-13T00:00:00.000Z,1.93,10.8,3.63,2.83,5.07,2.125,510
2021-08-14T00:00:00.000Z,1.3,16.3,2.7,2.2,10.22,4.339,416
2021-08-15T00:00:00.000Z,0.67,2.73,1.4,1.1,1.7,0.383,450
2021-08-16T00:00:00.000Z,1.07,5.23,2,1.67,2.63,0.739,503
2021-08-17T00:00:00.000Z,0.7,5,2.02,1.39,2.47,0.658,529
2021-08-18T00:00:00.000Z,0.6,5.07,1.6,1.37,1.9,0.741,452
2021-08-19T00:00:00.000Z,0.1,4.87,1.2,0.7,1.63,0.563,504
2021-08-20T00:00:00.000Z,0,5.4,0.23,0.1,0.5,0.391,482
2021-08-21T00:00:00.000Z,0,0.73,0.2,0.1,0.3,0.131,528
2021-08-22T00:00:00.000Z,0.1,1.87,0.33,0.2,0.5,0.26,479
2021-08-23T00:00:00.000Z,0.3,2.29,0.6,0.5,0.8,0.282,504
2021-08-24T00:00:00.000Z,0.37,3.83,1.07,0.77,1.47,0.576,481
2021-08-25T00:00:00.000Z,0,1.6,0.3,0.1,0.5,0.234,505
2021-08-26T00:00:00.000Z,0.23,4.47,2.06,1.53,2.4,0.703,366
2021-08-27T00:00:00.000Z,1.57,5.27,2.29,2.1,2.5,0.451,411
2021-08-28T00:00:00.000Z,1.17,4.53,2.2,1.9,2.75,0.602,357
2021-08-29T00:00:00.000Z,1.63,5.2,2.85,2.27,3.6,0.771,374
2021-08-30T00:00:00.000Z,1.6,5.4,3.9,3.1,4.37,0.802,512
2021-08-31T00:00:00.000Z,0.2,3.3,1.12,0.7,1.85,0.704,529
2021-09-01T00:00:00.000Z,0,1.1,0.2,0.1,0.4,0.22,511
2021-09-02T00:00:00.000Z,0,1.73,0.2,0.1,0.5,0.298,511
2021-09-03T00:00:00.000Z,0,0.7,0.17,0.1,0.2,0.125,522
2021-09-04T00:00:00.000Z,0,2.29,0.3,0.2,0.8,0.497,540
2021-09-05T00:00:00.000Z,0.3,4,0.9,0.7,1.2,0.341,466
2021-09-06T00:00:00.000Z,0,2.73,1,0.5,1.9,0.75,436
2021-09-07T00:00:00.000Z,0,4.7,2.52,1.8,2.9,1.117,415
2021-09-08T00:00:00.000Z,0,27.6,0.3,0.2,0.6,1.294,533
2021-09-09T00:00:00.000Z,0.2,2.2,0.8,0.5,1.1,0.375,488
2021-09-10T00:00:00.000Z,0.2,2.63,0.73,0.56,0.9,0.266,553
2021-09-11T00:00:00.000Z,0.3,4.37,1.1,0.8,1.6,0.909,568
2021-09-12T00:00:00.000Z,0,6.63,1.07,0.6,3.7,1.881,563
2021-09-13T00:00:00.000Z,0,4.33,0.2,0.1,0.3,0.318,543
2021-09-14T00:00:00.000Z,0,0.7,0.2,0.1,0.2,0.102,552
2021-09-15T00:00:00.000Z,0,3.9,1.4,0.7,2.1,0.853,520
2021-09-16T00:00:00.000Z,0.73,3.83,2,1.4,2.6,0.661,519
2021-09-17T00:00:00.000Z,0.7,3.07,1.7,1.4,2.1,0.436,508
2021-09-18T00:00:00.000Z,1.73,7.8,4.51,2.8,5.9,1.624,556
2021-09-19T00:00:00.000Z,0.73,6.1,2.6,1.83,4.6,1.553,541
2021-09-20T00:00:00.000Z,0.43,2.2,1.07,0.7,1.4,0.432,547
2021-09-21T00:00:00.000Z,0.83,2.5,1.4,1.27,1.63,0.27,556
2021-09-22T00:00:00.000Z,1.23,4.17,2.43,2,3.03,0.644,539
2021-09-23T00:00:00.000Z,1.3,6.33,3.47,2.37,4.5,1.2,578
2021-09-24T00:00:00.000Z,0.3,4.2,1.8,1.37,2.4,0.724,570
2021-09-25T00:00:00.000Z,0,5.9,0.7,0.2,1.3,1.078,568
2021-09-26T00:00:00.000Z,0,3.23,0.33,0.2,0.67,0.516,538
2021-09-27T00:00:00.000Z,0.2,4.07,0.9,0.63,1.23,0.615,469
2021-09-28T00:00:00.000Z,0.4,5.73,2.1,1.27,2.8,1.089,559
2021-09-29T00:00:00.000Z,5.3,16.1,8.41,7.1,9.9,1.568,554
2021-09-30T00:00:00.000Z,2.27,8.5,5.01,4.03,6.73,1.642,546
2021-10-01T00:00:00.000Z,1.9,12.27,5.47,3.77,7.9,2.349,538
2021-10-02T00:00:00.000Z,2.67,7.33,4.93,3.97,5.53,1.034,546
2021-10-03T00:00:00.000Z,5.7,12.13,7.32,6.73,8.13,1.319,556
2021-10-04T00:00:00.000Z,3.9,14.23,10.17,8.83,11.07,1.838,559
2021-10-05T00:00:00.000Z,0.53,8.93,4.8,2.73,6.63,2.261,574
2021-10-06T00:00:00.000Z,1.63,13.6,7.07,4.48,9.67,2.779,565
2021-10-07T00:00:00.000Z,0,4.9,0.47,0.2,1.2,1.022,558
2021-10-08T00:00:00.000Z,0.2,6.6,2.2,0.9,2.9,1.123,555
2021-10-09T00:00:00.000Z,0.2,6.03,1.5,1,2.37,1.187,558
2021-10-10T00:00:00.000Z,0.56,5.8,2.6,1.6,4.03,1.295,563
2021-10-11T00:00:00.000Z,0,3.9,0.53,0.28,1.37,0.969,572
2021-10-12T00:00:00.000Z,0,2.6,0.3,0.2,0.6,0.457,562
2021-10-13T00:00:00.000Z,0,2.17,0.6,0.2,1.2,0.548,547
2021-10-14T00:00:00.000Z,0.13,2.6,0.7,0.5,1.02,0.55,560
2021-10-15T00:00:00.000Z,0,3.2,0.1,0,2.13,1.075,572
2021-10-16T00:00:00.000Z,0,0.93,0.2,0.1,0.3,0.143,561
2021-10-17T00:00:00.000Z,0,0.8,0.1,0.1,0.2,0.098,561
2021-10-18T00:00:00.000Z,0,1.87,0.2,0.1,0.59,0.371,548
2021-10-19T00:00:00.000Z,0,1.5,0.3,0.2,0.4,0.239,579
2021-10-20T00:00:00.000Z,0,1.8,0.2,0.1,0.4,0.242,553
2021-10-21T00:00:00.000Z,0,1.23,0.4,0.1,0.53,0.264,545
2021-10-22T00:00:00.000Z,0,1.37,0.2,0.17,0.5,0.293,554
2021-10-23T00:00:00.000Z,0.2,3.3,0.67,0.5,1.09,0.622,549
2021-10-24T00:00:00.000Z,0.6,3.9,1.5,1.03,2.1,0.715,553
2021-10-25T00:00:00.000Z,0.23,5.43,1.6,1.12,2.17,0.818,569
2021-10-26T00:00:00.000Z,0.3,4.67,0.93,0.7,1.4,0.555,548
2021-10-27T00:00:00.000Z,0.1,4,1.1,0.7,1.5,0.622,542
2021-10-28T00:00:00.000Z,0.56,4.93,1.63,1.3,2.2,0.831,532
2021-10-29T00:00:00.000Z,0.3,10.67,3.9,1.7,5.07,2.111,547
2021-10-30T00:00:00.000Z,5.4,25.4,9.77,7.1,12.2,3.85,551
2021-10-31T00:00:00.000Z,2.83,23.37,6.37,4.63,12.68,5.801,545
2021-11-01T00:00:00.000Z,3.2,14.7,7.27,5.53,9.9,2.989,535
2021-11-02T00:00:00.000Z,10,23.67,17.1,14.83,18.52,2.595,504
2021-11-03T00:00:00.000Z,6.3,19.5,13.33,10,17.17,3.802,491
2021-11-04T00:00:00.000Z,0.9,7.07,3.34,1.5,5.52,2.048,480
2021-11-05T00:00:00.000Z,0,2.93,1.47,0.7,1.9,0.711,562
2021-11-06T00:00:00.000Z,0,3.87,0.2,0.1,0.4,0.357,543
2021-11-07T00:00:00.000Z,0,1.8,0.4,0.2,0.6,0.285,540
2021-11-08T00:00:00.000Z,0.1,4.07,0.56,0.37,0.93,0.515,461
2021-11-09T00:00:00.000Z,0,2.06,0.5,0.3,0.73,0.387,533
2021-11-10T00:00:00.000Z,0,9.19,0.5,0.3,1.04,1.07,533
